stream_id,@timestamp,event.kind,event.category,event.type,event.action,event.outcome,event.module,event.dataset,event.duration,security.severity,rule.id,rule.name,service.name,trace.id,span.id,user.id,user.name,log.level,error.class,error.message,message,extras
1787873549214-0,2026-08-27T23:32:29.213057543Z,,api,access,GET /home/fluxo,success,,,49000000,,,,code-with-quarkus-pride,00c8f7b2de2b4dd9938a822f2200a6c0,0d8ad76f100f4e42,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873549213-0,2026-08-27T23:32:29.195567980Z,,api,access,GET /home/kpis,success,,,34000000,,,,code-with-quarkus-pride,a3281ad17df94a3483e9c39060f08440,4bda22061d9c4004,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873549173-0,2026-08-27T23:32:29.167647357Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,114fc3a7b2cf4a7ea05321fe13a28bb2,5c27db08bca04b8a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873546626-0,2026-08-27T23:32:26.625420634Z,,api,access,GET /home/fluxo,success,,,41000000,,,,code-with-quarkus-pride,7b291e568fbd4434bdc4f91b2771b355,4d1dded7bdbb4674,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873546614-0,2026-08-27T23:32:26.611759045Z,,api,access,GET /home/kpis,success,,,29000000,,,,code-with-quarkus-pride,6b676cce6e4b4b289e2abee5acb3a58e,0899f10087444b25,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873546591-0,2026-08-27T23:32:26.584222936Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ff7455ac7033482ab15fa8f791a4d0c6,2bf7940ba0e9496e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873544794-0,2026-08-27T23:32:24.794311065Z,,api,access,GET /home/kpis,success,,,29000000,,,,code-with-quarkus-pride,5b069ec8d99f4cd5ada638b4747b8a4d,049142c76c304980,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873544791-0,2026-08-27T23:32:24.789008203Z,,api,access,GET /home/fluxo,success,,,24000000,,,,code-with-quarkus-pride,53107cefa05c440d8528ef997af13943,600698263f404a13,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873544775-0,2026-08-27T23:32:24.766595056Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b2e6f93dfc58479582687d96aa3f58a4,9d5a3862bdfd4305,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873543031-0,2026-08-27T23:32:23.029458895Z,,api,access,GET /home/fluxo,success,,,67000000,,,,code-with-quarkus-pride,8a2ccc1dc87f45c98cdaf326be7a7d07,67a466061e5c40e7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873543009-0,2026-08-27T23:32:23.004771883Z,,api,access,GET /home/kpis,success,,,47000000,,,,code-with-quarkus-pride,9cb6a4ae7d4749929cb9dcf0df9525d0,ca157b5ff17240d2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873542960-0,2026-08-27T23:32:22.959753090Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,cbb129a69fd94755aecdb150bd80ec26,8bcf20f8e2f64436,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873541206-0,2026-08-27T23:32:21.204665543Z,,api,access,GET /home/fluxo,success,,,50000000,,,,code-with-quarkus-pride,b73f6cff177b42549a0d91e9e86aa0bb,a86561ded4f347b7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873541184-0,2026-08-27T23:32:21.181769633Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,fb4fd67f67bb4e52af8aa51091c11765,bca342494433453f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873541173-0,2026-08-27T23:32:21.155084858Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,af173ec3044e4d7a813629e33c646f49,6b479acc60034e52,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873539379-0,2026-08-27T23:32:19.374841115Z,,api,access,GET /home/fluxo,success,,,37000000,,,,code-with-quarkus-pride,e3c2cfc2498945aca3fdb17148535b8c,cd09f458c35e4f37,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873539375-0,2026-08-27T23:32:19.366370589Z,,api,access,GET /home/kpis,success,,,30000000,,,,code-with-quarkus-pride,1ff01929aeee48518d553c532c24f32b,5f98a1b339b24fed,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873539342-0,2026-08-27T23:32:19.337449865Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,5761eb93a2774a339511f9b87ab96fb5,e81c9fe5596c44fd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873537589-0,2026-08-27T23:32:17.584935863Z,,api,access,GET /home/fluxo,success,,,49000000,,,,code-with-quarkus-pride,349e941fa54445b6a413252464dfa2be,5910d2e844b34116,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873537565-0,2026-08-27T23:32:17.564120527Z,,api,access,GET /home/kpis,success,,,26000000,,,,code-with-quarkus-pride,cad82c5270dc45a3baf1351fe3b5410d,754414bb55c24d6f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873537547-0,2026-08-27T23:32:17.537819997Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,007ad3373ba2497fb2bef4ec7c4f4124,87710d1f04b44262,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873535773-0,2026-08-27T23:32:15.772188941Z,,api,access,GET /home/fluxo,success,,,41000000,,,,code-with-quarkus-pride,a3b96ebebb3a488c9284704804b13041,aecbd06076e14585,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873535770-0,2026-08-27T23:32:15.766472178Z,,api,access,GET /home/kpis,success,,,34000000,,,,code-with-quarkus-pride,3ec69a6f8cd346c292db94f776d2ea1f,28393d406a2a458f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873535739-0,2026-08-27T23:32:15.733130361Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,4a74dc24d7644b32a8809773d42078c2,8303019c34b640b5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873534029-0,2026-08-27T23:32:14.028017457Z,,api,access,GET /home/fluxo,success,,,101000000,,,,code-with-quarkus-pride,9f679390a50448a0b71a1c8e4c518f9d,a6cccc7852a34f1f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873534028-0,2026-08-27T23:32:13.996808825Z,,api,access,GET /home/kpis,success,,,70000000,,,,code-with-quarkus-pride,bb2d3e5cf4b1454c94a2d7abbb88ed36,d47ad88b13674abd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873533931-0,2026-08-27T23:32:13.926347179Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f5cfb14cf4fb4f3fbc4d12fa2b8ee88a,e91a08a7a3ba41be,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873532216-0,2026-08-27T23:32:12.215162041Z,,api,access,GET /home/fluxo,success,,,90000000,,,,code-with-quarkus-pride,56df22193a1c4160b38b2e46a5f9d716,6e86b3c5c82d4ef1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873532213-0,2026-08-27T23:32:12.184314848Z,,api,access,GET /home/kpis,success,,,56000000,,,,code-with-quarkus-pride,47a52eb726ca4742b7813c267dd3d83d,03e4884c40ea4dba,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873532127-0,2026-08-27T23:32:12.123775784Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,8513e5cfaac4481b88964fc675687bb3,e886d40dd12d46c5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873530376-0,2026-08-27T23:32:10.374951179Z,,api,access,GET /home/fluxo,success,,,67000000,,,,code-with-quarkus-pride,3be4b6afd99b4d958399fad83fc48a46,bb639351808c46fa,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873530348-0,2026-08-27T23:32:10.320659040Z,,api,access,GET /home/kpis,success,,,13000000,,,,code-with-quarkus-pride,5c8b5ba2f3244978a15b154a0012856f,4392dbd385dd4106,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873530315-0,2026-08-27T23:32:10.308341720Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,fe945a85694449e286b5d4938f19a163,46f98406a38b45db,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873528566-0,2026-08-27T23:32:08.563418740Z,,api,access,GET /home/fluxo,success,,,56000000,,,,code-with-quarkus-pride,42ae6e3a0d514060ad784e62bdc6817b,2eed9db7470444a6,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873528564-0,2026-08-27T23:32:08.538842930Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,ee348a38848a4c39a5d34d33cb362ce8,6c6806034a2c4a08,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873528505-0,2026-08-27T23:32:08.502231321Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2523acb17f254113a296e84c3205815f,b6f1ecc9951b4fdf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873526742-0,2026-08-27T23:32:06.740981386Z,,api,access,GET /home/fluxo,success,,,46000000,,,,code-with-quarkus-pride,ba6366f640224b519843d29f5c1cf7e8,c68b7eea5d7f486e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873526725-0,2026-08-27T23:32:06.721257724Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,6d6c4dc447c7477c963b42e7a1aabfaf,048672f60e8c4dab,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873526694-0,2026-08-27T23:32:06.691675653Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,4688e2f3cd5c42a2bb5217b658cff42a,204d3cc21cd8444f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873524928-0,2026-08-27T23:32:04.926392868Z,,api,access,GET /home/fluxo,success,,,49000000,,,,code-with-quarkus-pride,be99c48c9077437390dd5ed8201a990e,3410e7c6ef824e8d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873524904-1,2026-08-27T23:32:04.880263190Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,0b6ce0b3f2ae4377803630f41b768920,6110e384ad684f7e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873524904-0,2026-08-27T23:32:04.902347390Z,,api,access,GET /home/kpis,success,,,24000000,,,,code-with-quarkus-pride,efe0d0f060254e0688a4b8dc7ad490ed,75d241837ff5446d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873523447-0,2026-08-27T23:32:03.445359706Z,,api,access,GET /home/kpis,success,,,21000000,,,,code-with-quarkus-pride,e6b3324253f94cad846193cda38d6b3f,c34a5a113ead4f7a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787873523444-0,2026-08-27T23:32:03.431218064Z,,api,access,GET /home/fluxo,success,,,386000000,,,,code-with-quarkus-pride,000aff6c7f264d6db36db8a96d90ad41,e8820cc7a7c34a0c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787873523042-0,2026-08-27T23:32:03.038944358Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a682a4107d1a4d2abe8566777afd6ed3,983d781aa2bf4da9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873522881-0,2026-08-27T23:32:02.832765822Z,,api,access,GET /manifest.webmanifest,success,,,0,,,,code-with-quarkus-pride,9f848dcaa32b40dc991aca53eb4cc693,351327d4087848c0,anonymous,anonymous,INFO,,,SPN HTTP access GET /manifest.webmanifest status=200,"{""source.port"":""0""}"
1787873521251-0,2026-08-27T23:32:01.247398779Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,b9d3cc5e472d4b3faca7a8a7c0ada4de,0e021bbd5e4540de,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1787873518791-0,2026-08-27T23:31:58.790382785Z,,api,access,GET /,success,,,79000000,,,,code-with-quarkus-pride,d4e2d81ec67e4459b723701da32481bd,5601453fe2b74606,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1787873518508-0,2026-08-27T23:31:58.506779118Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,636184f5f7244491b5f6850c5ab8153c,640b378948274e5c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787873503503-0,2026-08-27T23:31:43.502304269Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,c005711394b1433ab762d46c5756e685,df5f677ebee44f19,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1787873503142-0,2026-08-27T23:31:43.135823353Z,,api,access,GET /,success,,,76000000,,,,code-with-quarkus-pride,cae2926cadaa45ef8fb0837bee129cb6,3e617a9c3bf14dfb,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1787873502593-0,2026-08-27T23:31:42.583296195Z,,api,access,HEAD /,success,,,77000000,,,,code-with-quarkus-pride,06c29305e6394a03947b5f82e182ac33,354129bdb3124308,anonymous,anonymous,INFO,,,SPN HTTP access HEAD / status=200,"{""source.port"":""0""}"
1787872624668-0,2026-08-27T23:17:04.667189969Z,,api,access,GET /,success,,,47000000,,,,code-with-quarkus-pride,215939fa5cd4405ea91d7668073c0a5b,07be1ad2f28d4bed,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1787872624571-0,2026-08-27T23:17:04.559923917Z,,api,access,GET /,success,,,108000000,,,,code-with-quarkus-pride,9b4e5a4d5d734b68b0bbbf93a4c99482,01879195685e4aee,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1787872327847-0,2026-08-27T23:12:07.842480449Z,,api,access,GET /,success,,,99000000,,,,code-with-quarkus-pride,2fa5eaf77ea5436091d89677427e8a1a,8df4e1eeeb0c4e30,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1787871840118-0,2026-08-27T23:04:00.117657074Z,,api,access,GET /home/fluxo,success,,,106000000,,,,code-with-quarkus-pride,46d5d267be9c454091e1bfe09bde75a3,30db41881b494d06,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871840103-0,2026-08-27T23:04:00.099043021Z,,api,access,GET /home/kpis,success,,,87000000,,,,code-with-quarkus-pride,e178feffe3f34ba5810cf36b41d263cb,715d50b125bf41f4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871840012-0,2026-08-27T23:04:00.000207127Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f6471ce0c2b448a79bbf00badd4b803e,6e50d95d10b340f3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871806311-1,2026-08-27T23:03:26.309795019Z,,api,access,GET /home/fluxo,success,,,47000000,,,,code-with-quarkus-pride,4f52d6f872dd4be7a7b345b71e36c2a2,defd54ce3b664eb0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871806311-0,2026-08-27T23:03:26.296491038Z,,api,access,GET /home/kpis,success,,,34000000,,,,code-with-quarkus-pride,cec268be7d204212838615cc46c88776,c0123d2ffed54246,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871806259-0,2026-08-27T23:03:26.258698414Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2f64f08e5b244fe88fd575f36be828d8,f7416d21bb2f48ae,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871746338-0,2026-08-27T23:02:26.336138863Z,,api,access,GET /home/fluxo,success,,,71000000,,,,code-with-quarkus-pride,60f48d67ec1843bda2315573c6a4c56d,dcd90d8853684d6b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871746301-0,2026-08-27T23:02:26.268622545Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,d1e67e34ea9143e79a647ea84dd253e7,603bf155f13946ac,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871746300-0,2026-08-27T23:02:26.277575798Z,,api,access,GET /home/kpis,success,,,14000000,,,,code-with-quarkus-pride,314d5d3dc2754c968b98a46ca3f0c748,12bde60cdfb94fdb,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871686321-0,2026-08-27T23:01:26.316239079Z,,api,access,GET /home/fluxo,success,,,42000000,,,,code-with-quarkus-pride,ca7052a7b76c497d92cbb6d458024806,f50881b504824b00,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871686304-0,2026-08-27T23:01:26.272920453Z,,api,access,GET /home/kpis,success,,,19000000,,,,code-with-quarkus-pride,0c3e15d2a1a94bc69b22e004e0990f84,d58293c28cd046a3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871686273-0,2026-08-27T23:01:26.258117123Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2e5a8f5cf5774a9cba3c79b6b97df6c7,01a8503a060c49d8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871626342-1,2026-08-27T23:00:26.341391914Z,,api,access,GET /home/fluxo,success,,,75000000,,,,code-with-quarkus-pride,00adbb49dcfc479d8dad27914f41556c,d2c4891dcbd6456a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871626342-0,2026-08-27T23:00:26.307025202Z,,api,access,GET /home/kpis,success,,,43000000,,,,code-with-quarkus-pride,cb2653811d3c40d7b916dd05650b6c2b,1bffdcac65de4335,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871626266-0,2026-08-27T23:00:26.255341650Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,b51da4efb523469681da87c3d49cc2ae,30ad6944b43442bd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871566331-0,2026-08-27T22:59:26.328541760Z,,api,access,GET /home/fluxo,success,,,29000000,,,,code-with-quarkus-pride,3ef101744c4a4e81b9ad12201f7d4a15,e6dacf1ea2f14932,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871566308-0,2026-08-27T22:59:26.302168924Z,,api,access,GET /home/kpis,success,,,35000000,,,,code-with-quarkus-pride,4b057b5135db4306bec32d503f76a5c9,15daab0bdce54c80,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871566270-0,2026-08-27T22:59:26.262893519Z,,api,access,GET /home/situacao,success,,,6000000,,,,code-with-quarkus-pride,953a7dbd4f7744988f68c9d5c7146a7a,70e56dbca0104687,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787871507298-0,2026-08-27T22:58:27.298020160Z,,api,access,GET /home/fluxo,success,,,44000000,,,,code-with-quarkus-pride,dd15075c42ac4ec18718a523acb44c1b,c84072e1ddfd405e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787871507297-0,2026-08-27T22:58:27.286454029Z,,api,access,GET /home/kpis,success,,,40000000,,,,code-with-quarkus-pride,bcb63565130c42feaba45af8b63e2fbb,febfce37f7d64fbf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787871506255-0,2026-08-27T22:58:26.253040438Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,faf5f92d3cd34683b0c30a2c08813428,61fbd1364ab34331,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
